日期,weather_天气代码,weather_天气,weather_最低气温_摄氏度,weather_平均气温_摄氏度,weather_最高气温_摄氏度,weather_总降水量_毫米,weather_降雨量_毫米,weather_降雪量_厘米,weather_降水时长_小时,weather_10米最大风速_千米每小时,weather_10米最大阵风_千米每小时,weather_短波辐射总量_兆焦每平方米,weather_参考蒸散量_毫米,weather_星期,weather_是否周末,weather_是否节假日放假,weather_节假日名称,weather_是否调休上班,weather_调休说明,weather_日期标签,weather_依据文件,weather_依据链接,holiday_年份,holiday_星期,holiday_是否周末,holiday_是否节假日放假,holiday_节假日名称,holiday_是否调休上班,holiday_调休说明,holiday_日期标签,holiday_依据文件,holiday_依据链接,baidu_关键词,baidu_城市代码,baidu_城市,baidu_数据类型,baidu_数据间隔(天),baidu_所属年份,baidu_PC+移动指数,baidu_移动指数,baidu_PC指数,baidu_爬取时间,park_时间戳_first,park_时间戳_last,park_number,park_number_min,park_number_max,park_number_count,park_number_flag,park_交通状况,park_环境描述,park_原始文件名
2022-11-28,3,Overcast,-1.9,4.6,11.9,0.0,0.0,0.0,0.0,46.4,73.8,5.91,2.27,周一,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周一,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1328,993,335,2026-03-27 22:04:22,2022-11-28 09:00:00,2022-11-28 20:45:00,0.25729166666666664,0.17,0.34,48,original,通畅,舒适，适合参观游览。,2022-11-28_09-00.json | 2022-11-28_09-15.json | 2022-11-28_09-30.json | 2022-11-28_09-45.json | 2022-11-28_10-00.json | 2022-11-28_10-15.json | 2022-11-28_10-30.json | 2022-11-28_10-45.json | 2022-11-28_11-00.json | 2022-11-28_11-15.json | 2022-11-28_11-30.json | 2022-11-28_11-45.json | 2022-11-28_12-00.json | 2022-11-28_12-15.json | 2022-11-28_12-30.json | 2022-11-28_12-45.json | 2022-11-28_13-00.json | 2022-11-28_13-15.json | 2022-11-28_13-30.json | 2022-11-28_13-45.json | 2022-11-28_14-00.json | 2022-11-28_14-15.json | 2022-11-28_14-30.json | 2022-11-28_14-45.json | 2022-11-28_15-00.json | 2022-11-28_15-15.json | 2022-11-28_15-30.json | 2022-11-28_15-45.json | 2022-11-28_16-00.json | 2022-11-28_16-15.json | 2022-11-28_16-30.json | 2022-11-28_16-45.json | 2022-11-28_17-00.json | 2022-11-28_17-15.json | 2022-11-28_17-30.json | 2022-11-28_17-45.json | 2022-11-28_18-00.json | 2022-11-28_18-15.json | 2022-11-28_18-30.json | 2022-11-28_18-45.json | 2022-11-28_19-00.json | 2022-11-28_19-15.json | 2022-11-28_19-30.json | 2022-11-28_19-45.json | 2022-11-28_20-00.json | 2022-11-28_20-15.json | 2022-11-28_20-30.json | 2022-11-28_20-45.json
2022-11-29,3,Overcast,-9.1,-6.6,-3.5,0.0,0.0,0.0,0.0,40.5,65.2,6.25,1.82,周二,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周二,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1366,972,394,2026-03-27 22:04:22,2022-11-29 09:00:00,2022-11-29 20:45:00,0.2383333333333333,0.18,0.3,48,original,通畅,舒适，适合参观游览。,2022-11-29_09-00.json | 2022-11-29_09-15.json | 2022-11-29_09-30.json | 2022-11-29_09-45.json | 2022-11-29_10-00.json | 2022-11-29_10-15.json | 2022-11-29_10-30.json | 2022-11-29_10-45.json | 2022-11-29_11-00.json | 2022-11-29_11-15.json | 2022-11-29_11-30.json | 2022-11-29_11-45.json | 2022-11-29_12-00.json | 2022-11-29_12-15.json | 2022-11-29_12-30.json | 2022-11-29_12-45.json | 2022-11-29_13-00.json | 2022-11-29_13-15.json | 2022-11-29_13-30.json | 2022-11-29_13-45.json | 2022-11-29_14-00.json | 2022-11-29_14-15.json | 2022-11-29_14-30.json | 2022-11-29_14-45.json | 2022-11-29_15-00.json | 2022-11-29_15-15.json | 2022-11-29_15-30.json | 2022-11-29_15-45.json | 2022-11-29_16-00.json | 2022-11-29_16-15.json | 2022-11-29_16-30.json | 2022-11-29_16-45.json | 2022-11-29_17-00.json | 2022-11-29_17-15.json | 2022-11-29_17-30.json | 2022-11-29_17-45.json | 2022-11-29_18-00.json | 2022-11-29_18-15.json | 2022-11-29_18-30.json | 2022-11-29_18-45.json | 2022-11-29_19-00.json | 2022-11-29_19-15.json | 2022-11-29_19-30.json | 2022-11-29_19-45.json | 2022-11-29_20-00.json | 2022-11-29_20-15.json | 2022-11-29_20-30.json | 2022-11-29_20-45.json
2022-11-30,0,Clear sky,-9.2,-6.4,-1.4,0.0,0.0,0.0,0.0,20.2,33.1,8.54,1.64,周三,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周三,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1314,973,341,2026-03-27 22:04:22,2022-11-30 09:00:00,2022-11-30 20:45:00,0.244375,0.15,0.29,48,original,通畅,舒适，适合参观游览。,2022-11-30_09-00.json | 2022-11-30_09-15.json | 2022-11-30_09-30.json | 2022-11-30_09-45.json | 2022-11-30_10-00.json | 2022-11-30_10-15.json | 2022-11-30_10-30.json | 2022-11-30_10-45.json | 2022-11-30_11-00.json | 2022-11-30_11-15.json | 2022-11-30_11-30.json | 2022-11-30_11-45.json | 2022-11-30_12-00.json | 2022-11-30_12-15.json | 2022-11-30_12-30.json | 2022-11-30_12-45.json | 2022-11-30_13-00.json | 2022-11-30_13-15.json | 2022-11-30_13-30.json | 2022-11-30_13-45.json | 2022-11-30_14-00.json | 2022-11-30_14-15.json | 2022-11-30_14-30.json | 2022-11-30_14-45.json | 2022-11-30_15-00.json | 2022-11-30_15-15.json | 2022-11-30_15-30.json | 2022-11-30_15-45.json | 2022-11-30_16-00.json | 2022-11-30_16-15.json | 2022-11-30_16-30.json | 2022-11-30_16-45.json | 2022-11-30_17-00.json | 2022-11-30_17-15.json | 2022-11-30_17-30.json | 2022-11-30_17-45.json | 2022-11-30_18-00.json | 2022-11-30_18-15.json | 2022-11-30_18-30.json | 2022-11-30_18-45.json | 2022-11-30_19-00.json | 2022-11-30_19-15.json | 2022-11-30_19-30.json | 2022-11-30_19-45.json | 2022-11-30_20-00.json | 2022-11-30_20-15.json | 2022-11-30_20-30.json | 2022-11-30_20-45.json
2022-12-01,0,Clear sky,-8.1,-5.1,-1.2,0.0,0.0,0.0,0.0,19.6,34.6,8.39,1.51,周四,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周四,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1305,950,355,2026-03-27 22:04:22,2022-12-01 09:00:00,2022-12-01 20:45:00,0.24125,0.16,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-01_09-00.json | 2022-12-01_09-15.json | 2022-12-01_09-30.json | 2022-12-01_09-45.json | 2022-12-01_10-00.json | 2022-12-01_10-15.json | 2022-12-01_10-30.json | 2022-12-01_10-45.json | 2022-12-01_11-00.json | 2022-12-01_11-15.json | 2022-12-01_11-30.json | 2022-12-01_11-45.json | 2022-12-01_12-00.json | 2022-12-01_12-15.json | 2022-12-01_12-30.json | 2022-12-01_12-45.json | 2022-12-01_13-00.json | 2022-12-01_13-15.json | 2022-12-01_13-30.json | 2022-12-01_13-45.json | 2022-12-01_14-00.json | 2022-12-01_14-15.json | 2022-12-01_14-30.json | 2022-12-01_14-45.json | 2022-12-01_15-00.json | 2022-12-01_15-15.json | 2022-12-01_15-30.json | 2022-12-01_15-45.json | 2022-12-01_16-00.json | 2022-12-01_16-15.json | 2022-12-01_16-30.json | 2022-12-01_16-45.json | 2022-12-01_17-00.json | 2022-12-01_17-15.json | 2022-12-01_17-30.json | 2022-12-01_17-45.json | 2022-12-01_18-00.json | 2022-12-01_18-15.json | 2022-12-01_18-30.json | 2022-12-01_18-45.json | 2022-12-01_19-00.json | 2022-12-01_19-15.json | 2022-12-01_19-30.json | 2022-12-01_19-45.json | 2022-12-01_20-00.json | 2022-12-01_20-15.json | 2022-12-01_20-30.json | 2022-12-01_20-45.json
2022-12-02,3,Overcast,-9.1,-5.5,-2.3,0.0,0.0,0.0,0.0,12.7,23.0,5.62,0.83,周五,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周五,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1213,909,304,2026-03-27 22:04:22,2022-12-02 09:00:00,2022-12-02 20:45:00,0.244375,0.17,0.32,48,original,通畅,舒适，适合参观游览。,2022-12-02_09-00.json | 2022-12-02_09-15.json | 2022-12-02_09-30.json | 2022-12-02_09-45.json | 2022-12-02_10-00.json | 2022-12-02_10-15.json | 2022-12-02_10-30.json | 2022-12-02_10-45.json | 2022-12-02_11-00.json | 2022-12-02_11-15.json | 2022-12-02_11-30.json | 2022-12-02_11-45.json | 2022-12-02_12-00.json | 2022-12-02_12-15.json | 2022-12-02_12-30.json | 2022-12-02_12-45.json | 2022-12-02_13-00.json | 2022-12-02_13-15.json | 2022-12-02_13-30.json | 2022-12-02_13-45.json | 2022-12-02_14-00.json | 2022-12-02_14-15.json | 2022-12-02_14-30.json | 2022-12-02_14-45.json | 2022-12-02_15-00.json | 2022-12-02_15-15.json | 2022-12-02_15-30.json | 2022-12-02_15-45.json | 2022-12-02_16-00.json | 2022-12-02_16-15.json | 2022-12-02_16-30.json | 2022-12-02_16-45.json | 2022-12-02_17-00.json | 2022-12-02_17-15.json | 2022-12-02_17-30.json | 2022-12-02_17-45.json | 2022-12-02_18-00.json | 2022-12-02_18-15.json | 2022-12-02_18-30.json | 2022-12-02_18-45.json | 2022-12-02_19-00.json | 2022-12-02_19-15.json | 2022-12-02_19-30.json | 2022-12-02_19-45.json | 2022-12-02_20-00.json | 2022-12-02_20-15.json | 2022-12-02_20-30.json | 2022-12-02_20-45.json
2022-12-03,3,Overcast,-7.8,-3.1,1.7,0.0,0.0,0.0,0.0,24.1,39.6,7.17,1.8,周六,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周六,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1192,955,237,2026-03-27 22:04:22,2022-12-03 09:00:00,2022-12-03 20:45:00,0.22395833333333334,0.15,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-03_09-00.json | 2022-12-03_09-15.json | 2022-12-03_09-30.json | 2022-12-03_09-45.json | 2022-12-03_10-00.json | 2022-12-03_10-15.json | 2022-12-03_10-30.json | 2022-12-03_10-45.json | 2022-12-03_11-00.json | 2022-12-03_11-15.json | 2022-12-03_11-30.json | 2022-12-03_11-45.json | 2022-12-03_12-00.json | 2022-12-03_12-15.json | 2022-12-03_12-30.json | 2022-12-03_12-45.json | 2022-12-03_13-00.json | 2022-12-03_13-15.json | 2022-12-03_13-30.json | 2022-12-03_13-45.json | 2022-12-03_14-00.json | 2022-12-03_14-15.json | 2022-12-03_14-30.json | 2022-12-03_14-45.json | 2022-12-03_15-00.json | 2022-12-03_15-15.json | 2022-12-03_15-30.json | 2022-12-03_15-45.json | 2022-12-03_16-00.json | 2022-12-03_16-15.json | 2022-12-03_16-30.json | 2022-12-03_16-45.json | 2022-12-03_17-00.json | 2022-12-03_17-15.json | 2022-12-03_17-30.json | 2022-12-03_17-45.json | 2022-12-03_18-00.json | 2022-12-03_18-15.json | 2022-12-03_18-30.json | 2022-12-03_18-45.json | 2022-12-03_19-00.json | 2022-12-03_19-15.json | 2022-12-03_19-30.json | 2022-12-03_19-45.json | 2022-12-03_20-00.json | 2022-12-03_20-15.json | 2022-12-03_20-30.json | 2022-12-03_20-45.json
2022-12-04,0,Clear sky,-7.7,-4.4,0.2,0.0,0.0,0.0,0.0,16.6,28.1,8.08,1.29,周日,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周日,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1254,967,287,2026-03-27 22:04:22,2022-12-04 09:00:00,2022-12-04 20:45:00,0.23083333333333333,0.17,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-04_09-00.json | 2022-12-04_09-15.json | 2022-12-04_09-30.json | 2022-12-04_09-45.json | 2022-12-04_10-00.json | 2022-12-04_10-15.json | 2022-12-04_10-30.json | 2022-12-04_10-45.json | 2022-12-04_11-00.json | 2022-12-04_11-15.json | 2022-12-04_11-30.json | 2022-12-04_11-45.json | 2022-12-04_12-00.json | 2022-12-04_12-15.json | 2022-12-04_12-30.json | 2022-12-04_12-45.json | 2022-12-04_13-00.json | 2022-12-04_13-15.json | 2022-12-04_13-30.json | 2022-12-04_13-45.json | 2022-12-04_14-00.json | 2022-12-04_14-15.json | 2022-12-04_14-30.json | 2022-12-04_14-45.json | 2022-12-04_15-00.json | 2022-12-04_15-15.json | 2022-12-04_15-30.json | 2022-12-04_15-45.json | 2022-12-04_16-00.json | 2022-12-04_16-15.json | 2022-12-04_16-30.json | 2022-12-04_16-45.json | 2022-12-04_17-00.json | 2022-12-04_17-15.json | 2022-12-04_17-30.json | 2022-12-04_17-45.json | 2022-12-04_18-00.json | 2022-12-04_18-15.json | 2022-12-04_18-30.json | 2022-12-04_18-45.json | 2022-12-04_19-00.json | 2022-12-04_19-15.json | 2022-12-04_19-30.json | 2022-12-04_19-45.json | 2022-12-04_20-00.json | 2022-12-04_20-15.json | 2022-12-04_20-30.json | 2022-12-04_20-45.json
2022-12-05,0,Clear sky,-7.1,-3.7,3.4,0.0,0.0,0.0,0.0,16.6,26.6,8.24,1.41,周一,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周一,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1266,957,309,2026-03-27 22:04:22,2022-12-05 09:00:00,2022-12-05 20:45:00,0.238125,0.17,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-05_09-00.json | 2022-12-05_09-15.json | 2022-12-05_09-30.json | 2022-12-05_09-45.json | 2022-12-05_10-00.json | 2022-12-05_10-15.json | 2022-12-05_10-30.json | 2022-12-05_10-45.json | 2022-12-05_11-00.json | 2022-12-05_11-15.json | 2022-12-05_11-30.json | 2022-12-05_11-45.json | 2022-12-05_12-00.json | 2022-12-05_12-15.json | 2022-12-05_12-30.json | 2022-12-05_12-45.json | 2022-12-05_13-00.json | 2022-12-05_13-15.json | 2022-12-05_13-30.json | 2022-12-05_13-45.json | 2022-12-05_14-00.json | 2022-12-05_14-15.json | 2022-12-05_14-30.json | 2022-12-05_14-45.json | 2022-12-05_15-00.json | 2022-12-05_15-15.json | 2022-12-05_15-30.json | 2022-12-05_15-45.json | 2022-12-05_16-00.json | 2022-12-05_16-15.json | 2022-12-05_16-30.json | 2022-12-05_16-45.json | 2022-12-05_17-00.json | 2022-12-05_17-15.json | 2022-12-05_17-30.json | 2022-12-05_17-45.json | 2022-12-05_18-00.json | 2022-12-05_18-15.json | 2022-12-05_18-30.json | 2022-12-05_18-45.json | 2022-12-05_19-00.json | 2022-12-05_19-15.json | 2022-12-05_19-30.json | 2022-12-05_19-45.json | 2022-12-05_20-00.json | 2022-12-05_20-15.json | 2022-12-05_20-30.json | 2022-12-05_20-45.json
2022-12-06,0,Clear sky,-8.2,-2.9,3.8,0.0,0.0,0.0,0.0,11.5,20.2,8.18,1.23,周二,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周二,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1271,962,309,2026-03-27 22:04:22,2022-12-06 09:00:00,2022-12-06 20:45:00,0.24,0.17,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-06_09-00.json | 2022-12-06_09-15.json | 2022-12-06_09-30.json | 2022-12-06_09-45.json | 2022-12-06_10-00.json | 2022-12-06_10-15.json | 2022-12-06_10-30.json | 2022-12-06_10-45.json | 2022-12-06_11-00.json | 2022-12-06_11-15.json | 2022-12-06_11-30.json | 2022-12-06_11-45.json | 2022-12-06_12-00.json | 2022-12-06_12-15.json | 2022-12-06_12-30.json | 2022-12-06_12-45.json | 2022-12-06_13-00.json | 2022-12-06_13-15.json | 2022-12-06_13-30.json | 2022-12-06_13-45.json | 2022-12-06_14-00.json | 2022-12-06_14-15.json | 2022-12-06_14-30.json | 2022-12-06_14-45.json | 2022-12-06_15-00.json | 2022-12-06_15-15.json | 2022-12-06_15-30.json | 2022-12-06_15-45.json | 2022-12-06_16-00.json | 2022-12-06_16-15.json | 2022-12-06_16-30.json | 2022-12-06_16-45.json | 2022-12-06_17-00.json | 2022-12-06_17-15.json | 2022-12-06_17-30.json | 2022-12-06_17-45.json | 2022-12-06_18-00.json | 2022-12-06_18-15.json | 2022-12-06_18-30.json | 2022-12-06_18-45.json | 2022-12-06_19-00.json | 2022-12-06_19-15.json | 2022-12-06_19-30.json | 2022-12-06_19-45.json | 2022-12-06_20-00.json | 2022-12-06_20-15.json | 2022-12-06_20-30.json | 2022-12-06_20-45.json
2022-12-07,3,Overcast,-3.9,-0.2,5.3,0.0,0.0,0.0,0.0,16.1,24.8,7.62,1.64,周三,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周三,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1244,942,302,2026-03-27 22:04:22,2022-12-07 09:00:00,2022-12-07 20:45:00,0.24708333333333332,0.16,0.31,48,original,通畅,舒适，适合参观游览。,2022-12-07_09-00.json | 2022-12-07_09-15.json | 2022-12-07_09-30.json | 2022-12-07_09-45.json | 2022-12-07_10-00.json | 2022-12-07_10-15.json | 2022-12-07_10-30.json | 2022-12-07_10-45.json | 2022-12-07_11-00.json | 2022-12-07_11-15.json | 2022-12-07_11-30.json | 2022-12-07_11-45.json | 2022-12-07_12-00.json | 2022-12-07_12-15.json | 2022-12-07_12-30.json | 2022-12-07_12-45.json | 2022-12-07_13-00.json | 2022-12-07_13-15.json | 2022-12-07_13-30.json | 2022-12-07_13-45.json | 2022-12-07_14-00.json | 2022-12-07_14-15.json | 2022-12-07_14-30.json | 2022-12-07_14-45.json | 2022-12-07_15-00.json | 2022-12-07_15-15.json | 2022-12-07_15-30.json | 2022-12-07_15-45.json | 2022-12-07_16-00.json | 2022-12-07_16-15.json | 2022-12-07_16-30.json | 2022-12-07_16-45.json | 2022-12-07_17-00.json | 2022-12-07_17-15.json | 2022-12-07_17-30.json | 2022-12-07_17-45.json | 2022-12-07_18-00.json | 2022-12-07_18-15.json | 2022-12-07_18-30.json | 2022-12-07_18-45.json | 2022-12-07_19-00.json | 2022-12-07_19-15.json | 2022-12-07_19-30.json | 2022-12-07_19-45.json | 2022-12-07_20-00.json | 2022-12-07_20-15.json | 2022-12-07_20-30.json | 2022-12-07_20-45.json
2022-12-08,3,Overcast,-3.8,-0.0,6.3,0.0,0.0,0.0,0.0,17.2,30.2,7.72,1.51,周四,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周四,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1250,937,313,2026-03-27 22:04:22,2022-12-08 09:00:00,2022-12-08 20:45:00,0.23583333333333334,0.17,0.3,48,original,通畅,舒适，适合参观游览。,2022-12-08_09-00.json | 2022-12-08_09-15.json | 2022-12-08_09-30.json | 2022-12-08_09-45.json | 2022-12-08_10-00.json | 2022-12-08_10-15.json | 2022-12-08_10-30.json | 2022-12-08_10-45.json | 2022-12-08_11-00.json | 2022-12-08_11-15.json | 2022-12-08_11-30.json | 2022-12-08_11-45.json | 2022-12-08_12-00.json | 2022-12-08_12-15.json | 2022-12-08_12-30.json | 2022-12-08_12-45.json | 2022-12-08_13-00.json | 2022-12-08_13-15.json | 2022-12-08_13-30.json | 2022-12-08_13-45.json | 2022-12-08_14-00.json | 2022-12-08_14-15.json | 2022-12-08_14-30.json | 2022-12-08_14-45.json | 2022-12-08_15-00.json | 2022-12-08_15-15.json | 2022-12-08_15-30.json | 2022-12-08_15-45.json | 2022-12-08_16-00.json | 2022-12-08_16-15.json | 2022-12-08_16-30.json | 2022-12-08_16-45.json | 2022-12-08_17-00.json | 2022-12-08_17-15.json | 2022-12-08_17-30.json | 2022-12-08_17-45.json | 2022-12-08_18-00.json | 2022-12-08_18-15.json | 2022-12-08_18-30.json | 2022-12-08_18-45.json | 2022-12-08_19-00.json | 2022-12-08_19-15.json | 2022-12-08_19-30.json | 2022-12-08_19-45.json | 2022-12-08_20-00.json | 2022-12-08_20-15.json | 2022-12-08_20-30.json | 2022-12-08_20-45.json
2022-12-09,3,Overcast,-3.5,-0.1,5.6,0.0,0.0,0.0,0.0,11.6,18.4,7.17,1.31,周五,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周五,否,否,,否,,工作日,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1196,880,316,2026-03-27 22:04:22,2022-12-09 09:00:00,2022-12-09 20:45:00,0.224375,0.16,0.29,48,original,通畅,舒适，适合参观游览。,2022-12-09_09-00.json | 2022-12-09_09-15.json | 2022-12-09_09-30.json | 2022-12-09_09-45.json | 2022-12-09_10-00.json | 2022-12-09_10-15.json | 2022-12-09_10-30.json | 2022-12-09_10-45.json | 2022-12-09_11-00.json | 2022-12-09_11-15.json | 2022-12-09_11-30.json | 2022-12-09_11-45.json | 2022-12-09_12-00.json | 2022-12-09_12-15.json | 2022-12-09_12-30.json | 2022-12-09_12-45.json | 2022-12-09_13-00.json | 2022-12-09_13-15.json | 2022-12-09_13-30.json | 2022-12-09_13-45.json | 2022-12-09_14-00.json | 2022-12-09_14-15.json | 2022-12-09_14-30.json | 2022-12-09_14-45.json | 2022-12-09_15-00.json | 2022-12-09_15-15.json | 2022-12-09_15-30.json | 2022-12-09_15-45.json | 2022-12-09_16-00.json | 2022-12-09_16-15.json | 2022-12-09_16-30.json | 2022-12-09_16-45.json | 2022-12-09_17-00.json | 2022-12-09_17-15.json | 2022-12-09_17-30.json | 2022-12-09_17-45.json | 2022-12-09_18-00.json | 2022-12-09_18-15.json | 2022-12-09_18-30.json | 2022-12-09_18-45.json | 2022-12-09_19-00.json | 2022-12-09_19-15.json | 2022-12-09_19-30.json | 2022-12-09_19-45.json | 2022-12-09_20-00.json | 2022-12-09_20-15.json | 2022-12-09_20-30.json | 2022-12-09_20-45.json
2022-12-10,1,Mainly clear,-3.3,-0.9,3.0,0.0,0.0,0.0,0.0,28.8,46.1,7.93,1.98,周六,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,2022,周六,是,否,,否,,周末,国务院办公厅关于2022年部分节假日安排的通知,https://www.gov.cn/fuwu/2021-10/25/content_5644875.htm,天坛,0,全国,日度,1,2022,1132,901,231,2026-03-27 22:04:22,2022-12-10 09:00:00,2022-12-10 20:45:00,0.194375,0.15,0.25,48,original,通畅,舒适，适合参观游览。,2022-12-10_09-00.json | 2022-12-10_09-15.json | 2022-12-10_09-30.json | 2022-12-10_09-45.json | 2022-12-10_10-00.json | 2022-12-10_10-15.json | 2022-12-10_10-30.json | 2022-12-10_10-45.json | 2022-12-10_11-00.json | 2022-12-10_11-15.json | 2022-12-10_11-30.json | 2022-12-10_11-45.json | 2022-12-10_12-00.json | 2022-12-10_12-15.json | 2022-12-10_12-30.json | 2022-12-10_12-45.json | 2022-12-10_13-00.json | 2022-12-10_13-15.json | 2022-12-10_13-30.json | 2022-12-10_13-45.json | 2022-12-10_14-00.json | 2022-12-10_14-15.json | 2022-12-10_14-30.json | 2022-12-10_14-45.json | 2022-12-10_15-00.json | 2022-12-10_15-15.json | 2022-12-10_15-30.json | 2022-12-10_15-45.json | 2022-12-10_16-00.json | 2022-12-10_16-15.json | 2022-12-10_16-30.json | 2022-12-10_16-45.json | 2022-12-10_17-00.json | 2022-12-10_17-15.json | 2022-12-10_17-30.json | 2022-12-10_17-45.json | 2022-12-10_18-00.json | 2022-12-10_18-15.json | 2022-12-10_18-30.json | 2022-12-10_18-45.json | 2022-12-10_19-00.json | 2022-12-10_19-15.json | 2022-12-10_19-30.json | 2022-12-10_19-45.json | 2022-12-10_20-00.json | 2022-12-10_20-15.json | 2022-12-10_20-30.json | 2022-12-10_20-45.json
